7.741668	300.9345	15.77497	50.17813	2.049411	18.57919	100.0039
7.775000	300.9473	15.77501	50.14466	2.047116	18.55858	99.98556
7.808334	300.9600	15.77505	50.11053	2.044776	18.53756	100.0467
7.841666	300.9760	15.77508	50.07776	2.042501	18.51712	99.98774
7.879166	300.9895	15.77505	50.04032	2.039940	18.49412	100.0039
7.916666	301.0034	15.77492	50.00370	2.037430	18.47156	99.98300
7.950000	301.0144	15.77494	49.97094	2.035193	18.45145	99.99162
7.983334	301.0262	15.77498	49.93668	2.032854	18.43039	100.0218
8.016666	301.0368	15.77492	49.90216	2.030506	18.40926	100.0238
8.050000	301.0494	15.77492	49.86854	2.028201	18.38852	99.93897
8.083332	301.0594	15.77494	49.83686	2.026046	18.36913	100.0162
8.116668	301.0680	15.77493	49.80594	2.023951	18.35028	100.0481
8.150000	301.0760	15.77493	49.77335	2.021750	18.33046	99.97476
8.187500	301.0863	15.77491	49.73465	2.019131	18.30682	99.98261
8.225000	301.0972	15.77486	49.69596	2.016507	18.28318	99.99634
8.258332	301.1023	15.77483	49.66313	2.014314	18.26340	100.0256
8.291666	301.1099	15.77480	49.63168	2.012191	18.24426	99.99956
8.325000	301.1156	15.77485	49.59800	2.009936	18.22389	100.0095
8.358334	301.1226	15.77484	49.56570	2.007762	18.20427	99.96231
8.391666	301.1311	15.77482	49.53368	2.005595	18.18472	100.0179
8.425000	301.1359	15.77478	49.50078	2.003399	18.16490	100.0347
8.462500	301.1412	15.77476	49.46386	2.000936	18.14265	100.0052
8.500000	301.1492	15.77479	49.42844	1.998548	18.12109	99.94292
8.533332	301.1577	15.77480	49.39810	1.996492	18.10253	99.99374
8.566666	301.1624	15.77484	49.36642	1.994378	18.08346	100.0549
8.600000	301.1706	15.77488	49.33394	1.992183	18.06365	99.97476
8.633332	301.1760	15.77486	49.30240	1.990072	18.04460	99.98232
8.666666	301.1793	15.77486	49.27118	1.987998	18.02586	99.99859
8.700000	301.1840	15.77480	49.24006	1.985920	18.00708	100.0198
