12.6344645,7466,7294.43394,171.566062
12.6516206,7261,7281.83552,-20.8355198
12.6687767,7401,7269.25099,131.749012
12.6859328,7124,7256.68132,-132.681325
12.7030889,7338,7244.1275,93.8724977
12.720245,7252,7231.59048,20.4095198
12.7374011,7254,7219.07121,34.9287927
12.7545572,7268,7206.57062,61.4293791
12.7717133,7311,7194.08965,116.910353
12.7888694,7395,7181.6292,213.370799
12.8060255,7297,7169.19019,127.809814
12.8231816,7112,7156.7735,-44.7734961
12.8403377,7125,7144.38001,-19.3800121
12.8574938,7154,7132.01061,21.9893945
12.8746499,7219,7119.66614,99.3338636
12.891806,7119,7107.34745,11.6525455
12.9089621,7149,7095.0554,53.9446016
12.9261182,7109,7082.7908,26.2092036
12.9432743,7110,7070.55447,39.4455337
12.9604304,7040,7058.34722,-18.3472152
12.9775865,7126,7046.16984,79.8301601
12.9947426,7089,7034.02313,54.9768729
13.0118987,7138,7021.90785,116.092147
13.0290548,7150,7009.82478,140.175217
13.0462109,7130,6997.77467,132.225325
13.063367,7098,6985.75827,112.241728
13.0805231,6990,6973.77631,16.2236876
13.0976792,7026,6961.82952,64.1704792
13.1148353,7074,6949.91861,124.081386
13.1319914,6929,6938.0443,-9.04429733
13.1491475,6804,6926.20727,-122.207268
13.1663036,7079,6914.40821,164.591786
13.1834597,6998,6902.64781,95.3521896
13.2006158,6975,6890.92673,84.0732734
13.2177719,6954,6879.24562,74.7543796
13.234928,7023,6867.60514,155.394859
13.2520841,6886,6856.00593,29.9940727
13.2692402,6818,6844.44861,-26.4486103
13.2863963,6954,6832.93381,121.066189
13.3035524,6856,6821.46214,34.5378595
13.3207085,6860,6810.0342,49.9657974
13.3378646,6761,6798.65059,-37.6505906
13.3550207,6676,6787.31189,-111.311889
13.3721768,6830,6776.01868,53.9813248
13.3893329,6921,6764.77151,156.228485
13.406489,6665,6753.57097,-88.5709663
13.4236451,6811,6742.41758,68.5824203
13.4408012,6754,6731.3119,22.6881042
13.4579573,6799,6720.25445,78.7455532
13.4751134,6787,6709.24576,77.7542435
13.4922695,6640,6698.28634,-58.2863403
13.5094256,6717,6687.3767,29.623295
13.5265817,6713,6676.51735,36.4826509
13.5437378,6749,6665.70876,83.2912371
13.5608939,6889,6654.95143,234.048572
13.57805,6695,6644.24582,50.7541808
13.5952061,6613,6633.5924,-20.5924011
13.6123622,6618,6622.99163,-4.99163174
13.6295183,6524,6612.44396,-88.4439606
13.6466744,6466,6601.94983,-135.949829
13.6638305,6706,6591.50967,114.490328
13.6809866,6566,6581.12391,-15.1239135
13.6981427,6533,6570.79297,-37.792973
13.7152988,6528,6560.51726,-32.5172605
13.7324549,6552,6550.29718,1.70282128
13.749611,6659,6540.13312,118.866877
13.7667671,6573,6530.02548,42.9745198
13.7839232,6637,6519.97463,117.025369
13.8010793,6599,6509.98095,89.0190521
13.8182354,6603,6500.0448,102.955204
13.8353915,6473,6490.16653,-17.1665332
13.8525476,6402,6480.34651,-78.3465101
13.8697037,6686,6470.58507,215.41493
13.8868598,6446,6460.88255,-14.8825491
13.9040159,6341,6451.23928,-110.239276
13.921172,6306,6441.65557,-135.655574
13.9383281,6392,6432.13176,-40.1317569
13.9554842,6367,6422.66813,-55.668133
13.9726403,6468,6413.265,54.7349965
13.9897964,6301,6403.92266,-102.922662
14.0069525,6510,6394.6414,115.358602
14.0241086,6429,6385.42149,43.5785106
14.0412647,6614,6376.26321,237.736788
14.0584208,6336,6367.16683,-31.1668325
14.0755769,6417,6358.13261,58.8673881
14.092733,6244,6349.1608,-105.160804
14.1098891,6465,6340.25166,124.748343
14.1270452,6150,6331.40541,-181.405412
14.1442013,6430,6322.6223,107.377696
14.1613574,6118,6313.90256,-195.902561
14.1785135,6244,6305.24641,-61.246406
14.1956696,6262,6296.65405,-34.6540542
14.2128257,6299,6288.12572,10.8742843
14.2299818,6346,6279.66159,66.338406
14.2471379,6308,6271.26189,36.7381132
14.264294,6269,6262.92679,6.0732145
14.2814501,6348,6254.65648,93.3435244
14.2986062,6331,6246.45114,84.5488635
14.3157623,6173,6238.31094,-65.310942
14.3329184,6197,6230.23606,-33.2360598
14.3500745,6365,6222.22665,142.773348
14.3672306,6268,6214.28287,53.7171259
14.3843867,6233,6206.40488,26.5951226
14.4015428,6093,6198.59281,-105.592806
14.4186989,6286,6190.8468,95.1532
14.435855,6011,6183.16699,-172.166992
14.4530111,6091,6175.55351,-84.5535109
14.4701672,6280,6168.00648,111.993521
14.4873233,6219,6160.52601,58.4739873
14.5044794,6068,6153.11222,-85.1122247
14.5216355,5978,6145.76522,-167.765221
14.5387916,6162,6138.4851,23.5148971
14.5559477,6181,6131.27197,49.728034
14.5731038,5970,6124.1259,-154.125901
14.5902599,6072,6117.04699,-45.0469936
14.607416,6090,6110.03532,-20.0353238
14.6245721,5953,6103.09097,-150.090967
14.6417282,5992,6096.21399,-104.213993
14.6588843,5992,6089.40447,-97.4044681
14.6760404,6035,6082.66245,-47.6624516
14.6931965,6099,6075.988,23.012001
14.7103526,5979,6069.38116,-90.381161
14.7275087,5826,6062.84198,-236.841983
14.7446648,6149,6056.37051,92.6294937
14.7618209,5882,6049.96677,-167.966767
14.778977,6107,6043.6308,63.3692042
14.7961331,6029,6037.36262,-8.36262031
14.8132892,6036,6031.16226,4.83773752
14.8304453,5971,6025.02974,-54.0297399
14.8476014,5940,6018.96507,-78.9650657
14.8647575,5933,6012.96825,-79.9682484
14.8819136,5955,6007.03929,-52.0392921
14.8990697,5956,6001.1782,-45.1781967
14.9162258,5992,5995.38496,-3.38495737
14.9333819,5939,5989.65957,-50.6595653
14.950538,5954,5984.00201,-30.0020072
14.9676941,5958,5978.41227,-20.4122655
